co_seq_curso,no_curso,qt_carga_horaria_total,co_seq_orgao,sg_orgao,no_orgao,no_formato,no_nivel,no_modalidade,ds_imagem,status,status_ordem,rank,metadata_coleta,id,titulo,descricao,carga_horaria,categoria,publico_alvo,palavras_chave,link,vagas,numero_vagas,qt_vagas,vagas_disponiveis,inicio_inscricao,fim_inscricao,data_inicio,data_fim,modalidade,tipo_curso,nivel,area_tematica,instituicao,coordenador,tutores,certificacao,pre_requisitos,objetivos,metodologia,avaliacao,bibliografia
44530,Eventos Agudos em Saúde Bucal,60,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44530_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521713', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44529,Eventos Agudos em  Saúde Mental,45,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44529_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521747', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44528,Eventos Agudos em Situações Clínicas,60,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44528_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521751', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44531,Eventos Agudos em Situações Crônicas de Saúde,45,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44531_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521754', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47052,Exames Laboratoriais para o Diagnóstico da Filariose Linfática,15,4511681,FIOCRUZ - PE,FIOCRUZ Pernambuco - Instituto Aggeu Magalhães,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47052_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521758', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46431,Execução e Monitoramento de Projetos no Âmbito da Administração Pública,60,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/46431_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521762', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46806,Ferramentas da Gestão do Cuidado à Saúde da Pessoa com Deficiência nos Serviços de Reabilitação,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46806_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521765', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47058,Ferramentas de Abordagem clínica para um cuidado integral na APS,30,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/47058_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521768', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46081,Formação de Tutores - Aperfeiçoamento em Atenção Integral à Saúde - Doenças Negligenciadas,40,4511741,FIOCRUZ - RJ,FIOCRUZ RJ - ICICT,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46081_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521772', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46562,Formação Técnica em Órteses e Próteses,1200,4511741,FIOCRUZ - RJ,FIOCRUZ RJ - ICICT,Ensino a Distância,Técnico,Desconhecido,https://ppuview.unasus.gov.br/arouca_imagens/46562_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521776', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47012,Fundamentos Básicos de Biossegurança e Bioproteção,45,4511681,FIOCRUZ - PE,FIOCRUZ Pernambuco - Instituto Aggeu Magalhães,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47012_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521779', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47027,Fundamentos da Gestão em Saúde,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47027_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521784', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46701,Fundamentos e tecnologias para o enfrentamento da COVID-19 e de outras doenças virais,100,4511621,FIOCRUZ - MS,Fundação Oswaldo Cruz - Mato Grosso do Sul,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46701_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521788', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47056,Gerência de Serviços de Atenção Primária à Saúde,180,4511621,FIOCRUZ - MS,Fundação Oswaldo Cruz - Mato Grosso do Sul,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/47056_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521791', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46435,Gerenciamento da Comunicação em Gestão de Projetos na Administração Pública,20,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/46435_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:50.521795', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46434,Gerenciamento de Aquisição de Bens e Serviços no Âmbito de Projetos da Administração Pública,40,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/46434_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831028', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46437,Gerenciamento de Risco no Âmbito de Projetos da Administração Pública,60,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/46437_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831041', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46830,Gestão Administrativa de Programas de Residência em Área Profissional da Saúde - modalidades uni e multiprofissional,20,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46830_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831046', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46829,Gestão Administrativa de Programas de Residência Médica,20,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46829_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831050', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45105,Gestão da Clínica na Atenção Básica,60,10,UFCSPA,Universidade Federal de Ciências da Saúde de Porto Alegre,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/45105_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831054', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46563,Gestão da Formação para o SUS,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46563_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831058', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44562,Gestão do Cuidado em Saúde da Família,360,1,UFMG,Universidade Federal de Minas Gerais,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/44562_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831061', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43649,Gestão do Cuidado na Atenção Domiciliar,30,10,UFCSPA,Universidade Federal de Ciências da Saúde de Porto Alegre,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/43649_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831065', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44473,Gestão e Financiamento das Ações da Vigilância em Saúde,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44473_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831068', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44569,Gestão Local de Desastres Naturais para a Atenção Básica,60,13,UNIFESP,Universidade Federal de São Paulo,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44569_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831072', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46436,Governança em Projetos na Administração Pública,20,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/46436_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831075', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46661,Governança em Saúde Digital no Mundo e no Brasil,10,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46661_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831079', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46710,Guia para o manejo de situações de violência doméstica contra a mulher na APS,45,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46710_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831082', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43733,Hanseníase na Atenção Básica,45,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/43733_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831086', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44465,Hanseníase na Atenção Básica,45,4510421,FIOCRUZ - SE/UNA-SUS,Secretaria Executiva da Universidade Aberta do Sistema Único de Saúde,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/44465_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831089', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45292,Hanseníase na Atenção Básica,45,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/45292_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831093', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46680,Hanseníase na Atenção Primária: inclusão social por meio do enfrentamento ao estigma e da discriminação,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46680_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831096', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46681,Hanseníase na Atenção Primária: o cuidado integral em hanseníase,40,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46681_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831100', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46682,Hanseníase na Atenção Primária: o programa de hanseníase nas políticas públicas de saúde no Brasil,10,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46682_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831103', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35969,"Hemograma, Anemia e Linfadenopatia",30,10,UFCSPA,Universidade Federal de Ciências da Saúde de Porto Alegre,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/35969_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831107', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47039,Histórico do Sistema CEP/CONEP,2,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/47039_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:51.831110', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45512,Homens e a Saúde no Trabalho,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45512_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130178', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47030,Homens e atenção à saúde do trabalhador,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47030_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130192', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45399,"I Curso de Pós-Graduação (Especialização) em Atenção Primária à Saúde, a distância",360,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/45399_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130197', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6459,"I Curso de Pós-Graduação (Especialização) em Saúde da Família, a distância (1º ciclo e 2º ciclo 1ª etapa  - Mais Médicos)",450,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6459_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130201', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6899,"I Curso de Pós-Graduação (Especialização) em Saúde da Família, a distância (2º ciclo 2ª etapa - Mais Médicos)",450,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/6899_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130205', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,I Curso de Pós-graduação (Especialização) Multiprofissional em Saúde das Famílias e das Comunidades,360,17,UFPE,Universidade Federal de Pernambuco,Ensino a Distância,Pós-Graduação,Especialização,https://ppuview.unasus.gov.br/arouca_imagens/7007_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130209', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44462,Identificação dos Grupos de Risco para Doenças Renais Crônicas (DRC),30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/44462_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130213', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Implantação e Gerenciamento do Serviço de Atenção Domiciliar,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/562_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130217', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46441,Imunização em Gestantes,20,10,UFCSPA,Universidade Federal de Ciências da Saúde de Porto Alegre,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46441_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130221', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46783,Incorporação da Funcionalidade no Processo de Avaliação e Cuidado em Saúde da Pessoa com Deficiência,30,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/46783_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130225', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46677,Indicadores de Saúde,20,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46677_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130229', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46429,Iniciação à Gestão de Projetos na Administração Pública,30,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Extensão,Aperfeiçoamento,https://ppuview.unasus.gov.br/arouca_imagens/46429_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130233', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47045,Instrutivo sobre cuidado às crianças com desnutrição na Atenção Primária à Saúde,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/47045_180.jpg,com oferta aberta,1,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130237', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46561,Integração com a Rede Nacional de Dados em Saúde,30,237,UFG,Universidade Federal de Goiás,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/46561_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130241', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261,Intercorrências Agudas no Domicílio I,60,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/6261_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130245', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6264,Intercorrências Agudas no Domicílio II,60,4,UFC,Universidade Federal do Ceará,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/6264_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130250', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6619,Intercorrências Agudas no Domicílio III,60,12,UFMA,Universidade Federal do Maranhão,Ensino a Distância,Educação Profissional e Tecnológica,Qualificação Profissional,https://ppuview.unasus.gov.br/arouca_imagens/6619_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130254', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45489,Intercorrências na Saúde Sexual e Reprodutiva do Homem,30,5,UFSC,Universidade Federal de Santa Catarina,Ensino a Distância,Extensão,Atualização,https://ppuview.unasus.gov.br/arouca_imagens/45489_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130258', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46721,Intervenções de Promoção da Saúde no Território,15,4511661,FIOCRUZ - BRASÍLIA,Fundação Oswaldo Cruz - Brasília,Ensino a Distância,Outros,Qualificação,https://ppuview.unasus.gov.br/arouca_imagens/46721_180.jpg,com oferta encerrada,4,1,"{'timestamp_coleta': '2025-07-28T09:02:53.130262', 'pagina_coleta': 1, 'versao_coletor': '1.0.0', 'tipo_coleta': 'completa_sem_filtros'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
